	index	Air Date	Category	Value	Question	Answer
197	82312	2005-12-27	LOVE, HOLLYWOOD STYLE	$1000	This actress won the 2005 Ladies' No-Limit Texas Hold 'Em tourney after tutoring by boyfriend & poker great Phil Laak	Jennifer Tilly
198	82313	2005-12-27	A CAPITAL QUICKIE	$1000	In Africa: Asmara	Eritrea
199	82314	2005-12-27	YOU'RE TOYING WITH ME!	$1000	"Hey, I'm no dummy!  I've read Edgar Bergen's classic book ""How to Become"" one of these"	a ventriloquist
200	82315	2005-12-27	FOOD FOR THOUGHT	$1000	When these beans are white, they're often called cannellini beans	kidney beans
201	82316	2005-12-27	"SEE ""EO""s"	$1000	A big blowhard who was the ancient Greek god of winds	Aeolus
202	82317	2005-12-27	THE WINTER PALACE	$400	"The storming of the Winter Palace in 1917 was immortalized in Eisenstein's <a href=""http://www.j-archive.com/media/2005-12-27_DJ_26.wmv"">film</a> ""October"", or ""Ten Days that"" did this"	Shook the World
203	82318	2005-12-27	MUSICAL THEATRE	$400	Glenn Close was dazzling as Norma Desmond in this Andrew Lloyd Webber musical	Sunset Boulevard
204	82319	2005-12-27	WORD LORE	$400	"The frequency of -cular endings, as in ""circular"", may explain how the President & others say this word"	nuclear
205	82320	2005-12-27	FICTIONAL CHARACTERS	$400	He's Huck Finn's African-American raftmate	Jim
206	82321	2005-12-27	"BIBLICAL CROSSWORD CLUES ""E"""	$400	It follows Genesis (6)	Exodus
207	82322	2005-12-27	CEOs	$400	"This computer company chairman gave the keynote address at the ""CEO Summit 2004"" held in Redmond, Washington"	Bill Gates
208	82323	2005-12-27	THE WINTER PALACE	$800	The Winter Palace decor features these winged, lionlike mythical beasts found on 1 of the Romanov coats of arms	griffins
209	82324	2005-12-27	MUSICAL THEATRE	$800	Hey, in 2005 big spenders could see Christina Applegate in the Broadway revival of this show	Sweet Charity
210	82325	2005-12-27	WORD LORE	$800	"The word ""grammar"" somehow evolved into this word used of many starlets"	glamour
211	82326	2005-12-27	FICTIONAL CHARACTERS	$800	"Henry James' Isabel Archer gets some European culture, so her story can be called ""The Portrait of"" this"	a Lady
212	82327	2005-12-27	"BIBLICAL CROSSWORD CLUES ""E"""	$800	River that flowed fourth from Eden (9)	Euphrates
213	82328	2005-12-27	CEOs	$800	Richard Fairbank has been credited over $50 million a year as the CEO of this financial co.; what's in your wallet?	Capital One
214	82329	2005-12-27	THE WINTER PALACE	$1200	In 1917 Russia's provisional govt. met in the Winter Palace's Malachite Room after this parliament was dissolved	the Duma
215	82330	2005-12-27	MUSICAL THEATRE	$1200	Mary Cohan revised the music & lyrics for this 1960s musical about her father	George M!
216	82331	2005-12-27	WORD LORE	$1200	"One of the longest words using no letter more than once, this adverb means ""equally well with both hands"""	ambidextrously
217	82332	2005-12-27	FICTIONAL CHARACTERS	$1200	"This Capote woman is introduced wearing pearls; ""It's tacky to wear diamonds before you're forty"""	Holly Golightly
218	82333	2005-12-27	"BIBLICAL CROSSWORD CLUES ""E"""	$1200	Witch place (5)	Endor
219	82334	2005-12-27	CEOs	$1200	As CEO, Harold S. Geneen led this communications company abbreviated ITT in acquiring 350 companies	International Telephone & Telegraph
220	82335	2005-12-27	THE WINTER PALACE	$1600	"In 1881 the ""Czar Liberator"", the II czar of this name, asked to be taken to the palace to die after being fatally wounded"	Alexander II
221	82336	2005-12-27	MUSICAL THEATRE	$2,000	"An 1847 play, ""The String of Pearls, or the Fiend of Fleet Street"" inspired this Broadway smash"	Sweeney Todd
222	82337	2005-12-27	WORD LORE	$1600	"By a roundabout route, this item seen <a href=""http://www.j-archive.com/media/2005-12-27_DJ_13.jpg"" target=""_blank"">here</a> gave us this word for a place to shop"	mall
223	82338	2005-12-27	FICTIONAL CHARACTERS	$1600	Jocasta has 2 sons (or are they grandsons?), Eteocles & Polynices, with this man	Oedipus Rex
224	82339	2005-12-27	"BIBLICAL CROSSWORD CLUES ""E"""	$1600	Hadassah (6)	Esther
225	82340	2005-12-27	CEOs	$1600	"Thomas J. Watson led this computer company to great heights as its CEO by telling his employees to ""Think"""	IBM
226	82341	2005-12-27	THE WINTER PALACE	$2000	"(<a href=""http://www.j-archive.com/media/2005-12-27_DJ_30.jpg"" target=""_blank"">Sarah of the Clue Crew delivers the clue from the Winter Palace in St. Petersburg, Russia.</a>)  Because it was descended to bless the Neva River, the staircase got this name of the river of Jesus' baptism"	the Jordan (Staircase)
227	82342	2005-12-27	MUSICAL THEATRE	$2000	"With songs like ""Tropical Hot Flash"" & ""My Thighs"", this show is a big hit with women from coast to coast"	Menopause The Musical
228	82343	2005-12-27	WORD LORE	$3,400	"In legend, the Golem, a sort of robot, was created in this city where the word ""robot"" was later coined"	Prague
229	82344	2005-12-27	FICTIONAL CHARACTERS	$2000	Johann & Gotthold are 2 of the Buddenbrooks, the title family in a novel by this German author	Thomas Mann
230	82345	2005-12-27	"BIBLICAL CROSSWORD CLUES ""E"""	$2000	John the Baptist's mom (9)	Elizabeth
231	82346	2005-12-27	CEOs	$2000	After he assumed command of GE in 1981, its stock rose a dizzying 5000% in 20 years	"(John ""Jack"") Welch"
232	82347	2005-12-26	STATE OF THE UNION	$200	"It wasn't until around 1805 that white explorers first glimpsed <a href=""http://www.j-archive.com/media/2005-12-26_J_02.jpg"" target=""_blank"">this</a> state"	Idaho
233	82348	2005-12-26	DREAD MAN WALKING	$200	A lab assistant for Du Pont in 1966, he'd later set up his own Wailin' Soul music label & become a legend	Bob Marley
234	82349	2005-12-26	FALL DOWN GO BOOM!	$200	"This sandy Vegas hotel is seen <a href=""http://www.j-archive.com/media/2005-12-26_J_07.wmv"" target=""_blank"">here</a> going bust in 1993"	the Dunes
235	82350	2005-12-26	WHAT'S UP, PEDIATRICIAN?	$200	Ah yes, impetigo, an infection affecting this, common in kids in summer; we can treat it with antibiotics	skin
236	82351	2005-12-26	JUST THE FACT, MA'AM	$200	He's the U.S. ambassador to the United Nations	John Bolton
237	82352	2005-12-26	OJ (ORANGE JUICE) THESAURUS	$200	"Tropicana's Grovestand OJ doesn't have lots of mash, but ""lots of"" this"	pulp
238	82353	2005-12-26	STATE OF THE UNION	$400	"<a href=""http://www.j-archive.com/media/2005-12-26_J_03.jpg"" target=""_blank"">It</a>s name comes from a Native American word meaning ""near the great hill"""	Massachusetts
239	82354	2005-12-26	DREAD MAN WALKING	$400	"The name of this disgraced dreadlocked '80s duo was purportedly Turkish for ""positive energy"""	Milli Vanilli
240	82355	2005-12-26	FALL DOWN GO BOOM!	$400	"Built in 1975 but never formally occupied, the Hilton in this capital of Lebanon is seen <a href=""http://www.j-archive.com/media/2005-12-26_J_25.wmv"" target=""_blank"">coming down</a> in July 2002"	Beirut
241	82356	2005-12-26	WHAT'S UP, PEDIATRICIAN?	$400	"Teething (& accompanying crankiness) usually starts with the 2 bottom front teeth, or ""central"" these"	incisors
242	82357	2005-12-26	JUST THE FACT, MA'AM	$400	A traditional boilermaker is beer & an ounce of this	whiskey
243	82358	2005-12-26	OJ (ORANGE JUICE) THESAURUS	$400	"This synonym for ""unadulterated"" or ""chaste"" is a big part of orange juice marketing"	pure
244	82359	2005-12-26	STATE OF THE UNION	$600	"Numerous Revolutionary War battles were fought in <a href=""http://www.j-archive.com/media/2005-12-26_J_04.jpg"" target=""_blank"">this</a> state"	New York
245	82360	2005-12-26	DREAD MAN WALKING	$600	"On ""The Simpsons"" this ex-Krusty the Clown sidekick tries to kill Bart on several occasions"	Sideshow Bob
246	82361	2005-12-26	FALL DOWN GO BOOM!	$600	"In 2004, Greg ""The Bull"" Luzinski <a href=""http://www.j-archive.com/media/2005-12-26_J_26.wmv"" target=""_blank"">set off</a> the final bull blast at Veterans Stadium in this city"	Philadelphia
247	82362	2005-12-26	WHAT'S UP, PEDIATRICIAN?	$1,600	Lots of parents with feverish kids alternate ibuprofen & this, from which Tylenol is made	acetaminophen
248	82363	2005-12-26	JUST THE FACT, MA'AM	$600	"In 1969 he penned the famous line ""I'll make him an offer he can't refuse"""	(Mario) Puzo
249	82364	2005-12-26	OJ (ORANGE JUICE) THESAURUS	$600	"Instead of ""frozen focused orange juice"", the USDA uses this synonym for ""focus"""	concentrated
250	82365	2005-12-26	STATE OF THE UNION	$800	"Famed for coal mining, <a href=""http://www.j-archive.com/media/2005-12-26_J_05.jpg"" target=""_blank"">it</a>'s home to very few stretches of flat land"	West Virginia
251	82366	2005-12-26	DREAD MAN WALKING	$800	"Saying ""It takes on energy & vibes & I needed to shed that"", this ""Let Love Rule"" singer lopped off 10 years of 'locks"	Lenny Kravitz
252	82367	2005-12-26	FALL DOWN GO BOOM!	$800	"The most buildings shot in a single-implosion sequence record, shown <a href=""http://www.j-archive.com/media/2005-12-26_J_27.wmv"" target=""_blank"">here</a>, was set in this Puerto Rican city in 1998"	San Juan
253	82368	2005-12-26	WHAT'S UP, PEDIATRICIAN?	$800	Timmy's scary cough is just from this common 5-letter inflammation of the larynx	croup
254	82369	2005-12-26	JUST THE FACT, MA'AM	$800	This god's principal weapon is Mjollnir	Thor
255	82370	2005-12-26	OJ (ORANGE JUICE) THESAURUS	$800	"OJ has these vitamins & minerals needed in the diet; Roget's Thesaurus lists the word with ""indispensable"""	essential
256	82371	2005-12-26	STATE OF THE UNION	$1000	"One of the two states with similar, very unhip outlines seen <a href=""http://www.j-archive.com/media/2005-12-26_J_06.jpg"" target=""_blank"">here</a>"	Wyoming (or Colorado)
257	82372	2005-12-26	DREAD MAN WALKING	$1000	"Dreadlocked Adam Duritz fronts this band, Oscar-nominated for ""Accidentally In Love"" from ""Shrek 2"""	Counting Crows
258	82373	2005-12-26	FALL DOWN GO BOOM!	$1000	"In 1998, the 2.2-million-square-foot Hudson's Department Store was <a href=""http://www.j-archive.com/media/2005-12-26_J_28.wmv"" target=""_blank"">taken down</a> in this Midwest U.S. city"	Detroit
259	82374	2005-12-26	WHAT'S UP, PEDIATRICIAN?	$1000	Thimerosal, a preservative that's 50% this element, has been almost eliminated from vaccines for little ones	mercury
260	82375	2005-12-26	JUST THE FACT, MA'AM	$1000	"This ""rhythm"" is the biological clock in humans, based on a 24-hour cycle"	the circadian rhythm
261	82376	2005-12-26	OJ (ORANGE JUICE) THESAURUS	$1000	"This orange juice- & rum-based cocktail could be called a ""southern farmer's left jab"""	planter's punch
262	82377	2005-12-26	ROYALTY	$400	In 1895 this queen was imprisoned in Hawaii's Iolani Palace, where she once ruled	Lili'uokalani
263	82378	2005-12-26	MOVIE STAR BY ROLES	$400	Susan Orlean, Joanna Kramer, Karen Silkwood	Meryl Streep
264	82379	2005-12-26	"MEN OF THE ""C"""	$400	Charles Dawes was his vice president in the 1920s	Coolidge
265	82380	2005-12-26	BANKING	$400	The largest of these savings institutions for people with a common bond is for U.S. Navy & Marine personnel	a credit union
266	82381	2005-12-26	LORD BYRON	$400	In a poetic drama, this biblical brother becomes a willing pupil of Lucifer	Cain
267	82382	2005-12-26	GET OUT YOUR PHRASEBOOK	$400	"If it's time to get out of Dusseldorf, you can get directions to this by asking, ""Wo ist der Flughafen?"""	the airport
268	82383	2005-12-26	ROYALTY	$800	Machiavelli was a big fan of this king of Aragon born in 1452	Ferdinand
269	82384	2005-12-26	MOVIE STAR BY ROLES	$800	Edna Spalding, M'Lynn Eatenton, Mrs. Gump	Sally Field
270	82385	2005-12-26	"MEN OF THE ""C"""	$2,000	He was one of 3 taken aboard the U.S.S. Hornet July 24, 1969 & immediately put into quarantine	Michael Collins
271	82386	2005-12-26	BANKING	$800	"An account that goes to a designated person on the depositor's death is said to be ""in"" this for that person"	trust
272	82387	2005-12-26	LORD BYRON	$800	"In Ravenna Byron wrote ""The Prophecy of"" this man, whom he called ""the great poet-sire of Italy"""	Dante
273	82388	2005-12-26	GET OUT YOUR PHRASEBOOK	$800	"Stroll into a Czech restaurant with spouse, say, ""Stool pro dva"", & your asking for this kind of seating"	seating for two
274	82389	2005-12-26	ROYALTY	$1200	She became queen of England in 1702 after a riding accident led to the death of William III	Queen Anne
275	82390	2005-12-26	MOVIE STAR BY ROLES	$1200	Mary MacGregor, Patsy Cline, Frances Farmer	Jessica Lange
276	82391	2005-12-26	"MEN OF THE ""C"""	$1200	"He's the French Postimpressionist who painted ""Mont Sainte-Victoire"" & ""The Card Players"""	Paul Cezanne
277	82392	2005-12-26	LORD BYRON	$1200	"Inspired by his cousin's wife, Byron wrote, ""she walks in"" this, ""like the night of cloudless climes and starry skies"""	beauty
278	82393	2005-12-26	GET OUT YOUR PHRASEBOOK	$1200	"Not ""por favor"" but ""si us plau"" means ""please""  in this language spoken in & around Barcelona"	Catalan
279	82394	2005-12-26	ROYALTY	$1600	Mswati III became the king of this country in 1986 when he was 18	Swaziland
280	82395	2005-12-26	MOVIE STAR BY ROLES	$2,000	Melvin Udall, Jimmy Hoffa, Eugene O'Neill	Jack Nicholson
281	82396	2005-12-26	"MEN OF THE ""C"""	$1600	He was crowned King of France in 987, beginning a dynasty	Hugh Capet
282	82397	2005-12-26	GET OUT YOUR PHRASEBOOK	$1600	"""Mer er Kalt"" means ""I'm cold"" in this language that gave us the word ""geyser"" for a hot spring"	Icelandic
283	82398	2005-12-26	ROYALTY	$2000	Charles X ascended to the throne of Sweden in 1654 when this cousin & queen abdicated	Christina
284	82399	2005-12-26	MOVIE STAR BY ROLES	$2000	Nigel Powers, Harry Palmer, Dr. Wilbur Larch	Michael Caine
285	82400	2005-12-26	"MEN OF THE ""C"""	$2000	A Medici, he was the first Grand Duke of Tuscany	Cosimo
286	82401	2005-12-26	GET OUT YOUR PHRASEBOOK	$2000	"The Gaelic ""Go n-eiri an bothar leat"", used for ""have a good trip"", is literally the wish may this ""rise to meet you"""	the road
287	82402	2005-12-23	20th CENTURY WORLD LEADERS	$200	He led his troops on a 6,000-mile march that began in October 1934	Mao Tse-tung
288	82403	2005-12-23	THE 12 DAYS OF CHRISTMAS	$200	These 3 birds are the gifts for the first 3 days	French hens, turtle doves, and a partridge in a pear tree
289	82404	2005-12-23	NATIONAL MONUMENTS	$200	"This Maryland fort is not only a national monument; it's also called a ""historic shrine"""	(Fort) McHenry
290	82405	2005-12-23	COFFEE TIME	$200	"The name of this drink is from Italian for ""coffee with milk"""	caffe latte
291	82406	2005-12-23	PRESIDENTIAL PASTIMES	$200	"As seen in the <a href=""http://www.j-archive.com/media/2005-12-23_J_24.jpg"" target=""_blank"">photo</a>, this president liked to paint to help himself relax"	Eisenhower
292	82407	2005-12-23	"YOU GET AN ""F"""	$200	This verb can mean to fatten pillows or to mess up an actor's line	fluff
293	82408	2005-12-23	20th CENTURY WORLD LEADERS	$400	A 1952 coup led by Gamal Abdel Nasser forced this king's abdication	King Faruk
294	82409	2005-12-23	THE 12 DAYS OF CHRISTMAS	$400	Of the song's 12 gifts, it's the only one you could melt down & not be charged with murder or animal cruelty	five golden rings
295	82410	2005-12-23	NATIONAL MONUMENTS	$400	Devil's Postpile is in California; Devil's Tower is in this state	Wyoming
296	82411	2005-12-23	COFFEE TIME	$400	"This company is named for a character in ""Moby-Dick"""	Starbucks
297	82412	2005-12-23	PRESIDENTIAL PASTIMES	$400	In good weather, John Quincy Adams liked to spend his mornings skinny-dipping in this river	the Potomac
298	82413	2005-12-23	"YOU GET AN ""F"""	$400	"Opponents of Sabine Bau, a world champion in this sport, might say, ""Curses!  Foiled again!"""	fencing
299	82414	2005-12-23	20th CENTURY WORLD LEADERS	$600	Swiss-educated & staunchly pro-Western, he ruled his Middle Eastern country from 1941 until his ouster in 1979	the Shah of Iran
300	82415	2005-12-23	THE 12 DAYS OF CHRISTMAS	$600	We found this eighth day's gift quite moo-ving	maids a-milking
301	82416	2005-12-23	NATIONAL MONUMENTS	$600	In southern New Mexico, you can literally surf the dunes of this national monument	White Sands
302	82417	2005-12-23	COFFEE TIME	$600	The 2 main coffee species are arabica and this hearty one that is grown mostly in Africa & thrives at lower altitudes	robusta
