	index	Air Date	Category	Value	Question	Answer
192	41298	2008-12-26	NUMERICAL PHRASES	$600	Arizona's Petrified Forest National Park includes part of the Painted Desert & a stretch of this historic road	Route 66
193	41299	2008-12-26	GLASS & GLASSMAKING	$600	To achieve this color of glass, cobalt oxide is added during the manufacturing process	blue
194	41300	2008-12-26	"""MO"" BETTER"	$600	This word was suggested by Marcel Duchamp for art in a 1932 exhibit that included Alexander Calder	mobiles
195	41301	2008-12-26	FAMOUS RAYS	$600	"He's the highly successful American businessman seen <a href=""http://www.j-archive.com/media/2008-12-26_J_08.jpg"" target=""_blank"">here</a>"	Ray Kroc
196	41302	2008-12-26	THE CONSTITUTION TODAY	$800	"An influential 1890 article was titled ""the right to"" this, now seen as covered (though unnamed) by the Bill of Rights"	privacy
197	41303	2008-12-26	SINGERS' RHYME TIME	$800	"""U Remind Me"" singer's spouting oil wells"	Usher's gushers
198	41304	2008-12-26	NUMERICAL PHRASES	$800	"(<a href=""http://www.j-archive.com/media/2008-12-26_J_22.wmv"">Jimmy of the Clue Crew reports from a sumo training stable in Tokyo, Japan.</a>)  Sumo wrestlers spend years to train and develop sumokan, intuitive awareness in the ring that's translated as this numerical term"	a sixth sense
199	41305	2008-12-26	GLASS & GLASSMAKING	$800	The largest hand-blown one of these, with 117 hand-blown figures, is in a cathedral in Kentucky	a stained-glass window
200	41306	2008-12-26	"""MO"" BETTER"	$800	"(<a href=""http://www.j-archive.com/media/2008-12-26_J_27.wmv"">Jimmy of the Clue Crew performs an experiment in mechanics.</a>)  Drop a matchbox, & it falls over, but open the box, & it stands, because the drawer sliding shut uses the stabilizing power of this, defined as mass times velocity"	momentum
201	41307	2008-12-26	FAMOUS RAYS	$800	"This actor played ""Abe Lincoln in Illinois""; his brother Vincent was Canada's Governor-General"	Raymond Massey
202	41308	2008-12-26	THE CONSTITUTION TODAY	$1,000	In June 2008 the Supreme Court said that this amendment grants an individual, not just a collective, right	the Second Amendment
203	41309	2008-12-26	SINGERS' RHYME TIME	$1000	Mr. Collins' vibratos	Phil's trills
204	41310	2008-12-26	NUMERICAL PHRASES	$1000	Originating in France, it's a numerical term for the journalistic profession	the fourth estate
205	41311	2008-12-26	GLASS & GLASSMAKING	$1000	As a gift to the Kennedy Center, Sweden donated 18 15-foot-long crystal chandeliers made by this company	Orrefors
206	41312	2008-12-26	"""MO"" BETTER"	$1000	Instead of taking over his dad's upholstery business, he went on to become France's greatest comic dramatist	Moliere
207	41313	2008-12-26	FAMOUS RAYS	$1000	"He's the mystery writer seen <a href=""http://www.j-archive.com/media/2008-12-26_J_30.jpg"" target=""_blank"">here</a>--not looking much like a private eye"	Raymond Chandler
208	41314	2008-12-26	GERMANIA	$400	Enjoy a concert in the Beethovenhalle in this former German capital	Bonn
209	41315	2008-12-26	1890s CINEMA	$400	In an 1898 film by G.A. Smith, this character enters & leaves a room via the chimney	Santa Claus
210	41316	2008-12-26	PRESIDENTIAL RUNNERS-UP	$400	1960: Richard Nixon	Kennedy
211	41317	2008-12-26	DOUBLE LETTERS	$400	This Hawaiian dress was adapted from dresses originally distributed by missionaries	a muumuu
212	41318	2008-12-26	FAMOUS RAYS	$400	Arthur Eddington helped confirm general relativity by showing that this force affects rays of light	gravity
213	41319	2008-12-26	GERMANIA	$800	Before the Euro, Germany used this official currency with a 2-word name	the Deutsche Mark
214	41320	2008-12-26	1890s CINEMA	$800	"In ""Wonderful Dancing Girls"", 2 ballet dancers dance on this, years before Fred Astaire in ""Royal Wedding"""	the ceiling
215	41321	2008-12-26	PRESIDENTIAL RUNNERS-UP	$800	1952 & 1956: Adlai Stevenson	Eisenhower
216	41322	2008-12-26	DOUBLE LETTERS	$800	A doll that has more realistic body parts than some other dolls is said to be anatomically this	correct
217	41323	2008-12-26	FAMOUS RAYS	$800	"The <a href=""http://www.j-archive.com/media/2008-12-26_DJ_20.jpg"" target=""_blank"">photos</a> that revealed DNA's shape were taken with these rays; there's a distinct pattern when they go through a helix"	X-rays
218	41324	2008-12-26	GERMANIA	$1200	"The German title of this 18th Century opera is ""Die Zauberflote"""	The Magic Flute
219	41325	2008-12-26	1890s CINEMA	$1200	A film of this president reviewing troops was shot in Pittsburgh on August 28, 1899; he was shot in 1901	McKinley
220	41326	2008-12-26	THE OLD REALTOR'S ALMANAC	$4,000	Let's check the commission chart--a standard 6% of the $500,000 price & half goes to me as seller's agent so I get this sum	$15,000
221	41327	2008-12-26	PRESIDENTIAL RUNNERS-UP	$1200	1828: John Quincy Adams	Andrew Jackson
222	41328	2008-12-26	DOUBLE LETTERS	$1200	This word for excessive & sometimes false praise is also the name of a cape in Washington State	flattery
223	41329	2008-12-26	FAMOUS RAYS	$1200	"Particle physics was established with research on these rays from outer space, from the Greek for ""universe"""	cosmic rays
224	41330	2008-12-26	GERMANIA	$6,400	It's a bird!  It's a plane!  It's this German equivalent of a Superman	an Ubermensch
225	41331	2008-12-26	1890s CINEMA	$1600	"1899's ""Frank Melville's Trick"" one of these circus animals shows the title creature stepping over 2 ponies"	an elephant
226	41332	2008-12-26	THE OLD REALTOR'S ALMANAC	$1600	A handy chart shows the sale prices of similar homes in the area, known by this one-syllable term	comps
227	41333	2008-12-26	PRESIDENTIAL RUNNERS-UP	$1600	1912: Theodore Roosevelt	Woodrow Wilson
228	41334	2008-12-26	DOUBLE LETTERS	$1600	This small colorful pet fish was named for the naturalist who introduced it to English aquariums in the 1800s	a guppy
229	41335	2008-12-26	FAMOUS RAYS	$1600	"(<a href=""http://www.j-archive.com/media/2008-12-26_DJ_18.jpg"" target=""_blank"">Jon of the Clue Crew shows a diagram on the monitor.</a>)  In geometry, it's the 2-letter last name for the ray seen here"	the Ba ray
230	41336	2008-12-26	GERMANIA	$2000	This city on the Main River was where the Holy Roman Emperors were crowned beginning around 1356	Frankfurt
231	41337	2008-12-26	1890s CINEMA	$2000	"""Casey At The Bat"" ends with Casey & his teammates piling onto & pummeling this person at the plate"	the umpire
232	41338	2008-12-26	THE OLD REALTOR'S ALMANAC	$2000	There are tips on how to tell when a home's owner is in this first step toward foreclosure	default
233	41339	2008-12-26	PRESIDENTIAL RUNNERS-UP	$2000	1928: Al Smith	Herbert Hoover
234	41340	2008-12-26	DOUBLE LETTERS	$2000	"From the Latin for ""flesh"", it's dead or decaying flesh popular with hyenas & buzzards"	carrion
235	41341	2008-12-26	FAMOUS RAYS	$2000	"In 2005 NASA pinpointed GRB050709, the ""GRB"" for this type of burst brighter than a billion suns"	a gamma-ray burst
236	41342	2008-12-25	HISTORIC QUOTATIONS	$200	"In 1989 Boris Yeltsin said this system is ""just an idea, just pie in the sky"""	communism
237	41343	2008-12-25	WILL FERRELL ROLES	$200	Actor Jack Wyatt who takes on the role of Darrin for the remake of a TV show	Bewitched
238	41344	2008-12-25	THE ESCAPED DENTAL PATIENT	$200	If I hadn't fled, I'd have lost one of my beloved wisdom teeth, also called third these	molars
239	41345	2008-12-25	HOME FOR THE HOLIDAYS	$200	We had our Xmas tree seller take an inch off the base of the trunk; the fresh cut will aid in the absorption of this	water
240	41346	2008-12-25	GET YOUR FACTS STRAIGHT	$200	"Legoland is an amusement park: Legolas is the character he played in ""The Lord of the Rings"""	Orlando Bloom
241	41347	2008-12-25	10-LETTER WORDS	$200	Horoscope maker	an astrologer
242	41348	2008-12-25	HISTORIC QUOTATIONS	$800	"On June 18, 1940 Churchill said, ""The battle for France is over"" & this ""is about to begin"""	the Battle of Britain
243	41349	2008-12-25	WILL FERRELL ROLES	$400	Buddy, who was raised at the North Pole	Elf
244	41350	2008-12-25	THE ESCAPED DENTAL PATIENT	$400	OK , I'll rinse. I'll even swish, but for a person of my dignity to do this third step? I just couldn't	spit
245	41351	2008-12-25	HOME FOR THE HOLIDAYS	$400	"The lights hanging off the roof <a href=""http://www.j-archive.com/media/2008-12-25_J_13.wmv"">here</a> are meant to resemble these things that can form in cold weather"	icicles
246	41352	2008-12-25	GET YOUR FACTS STRAIGHT	$400	We all know Anna Nicole Smith: Anna Deavere Smith was National Security Adviser Nancy McNally on this White House drama	The West Wing
247	41353	2008-12-25	10-LETTER WORDS	$400	Temperature scale	Fahrenheit
248	41354	2008-12-25	HISTORIC QUOTATIONS	$600	"3 words continuing Oliver hazard Perry's oft-parodied line of 1813, ""We have met the enemy and..."""	"""they are ours."""
249	41355	2008-12-25	WILL FERRELL ROLES	$600	Champion ice skater Chazz Michael Michaels	Blades of Glory
250	41356	2008-12-25	THE ESCAPED DENTAL PATIENT	$600	I heard them whispering about this 3-session treatment for diseased pulp--no thank you	a root canal
251	41357	2008-12-25	HOME FOR THE HOLIDAYS	$600	I can always count on Aunt Nancy sending me cashmere, which comes from the hair of this animal	a goat
252	41358	2008-12-25	GET YOUR FACTS STRAIGHT	$600	An infraction is a breach, as of rules: a myocardial this is a heart atfack	an infarction
253	41359	2008-12-25	10-LETTER WORDS	$600	Adjective for one who speaks English & 2 others	trilingual
254	41360	2008-12-25	HISTORIC QUOTATIONS	$800	"Thomas More said if this body part of his could win Henry VIII a castle in France, ""it should not fail to go"""	his head
255	41361	2008-12-25	WILL FERRELL ROLES	$800	The man in the yellow hat (voice only)	Curious George
256	41362	2008-12-25	THE ESCAPED DENTAL PATIENT	$800	OK , I'll go back there--just don't send me to this specialist in gums & other supporting structures	a periodontist
257	41363	2008-12-25	HOME FOR THE HOLIDAYS	$800	Eggnog wouldn't be eggnog without this spice from the myristica fragrans tree	nutmeg
258	41364	2008-12-25	GET YOUR FACTS STRAIGHT	$800	Coco Chanel was a fashion designer: Coco Channel is a strait off North Andaman Island in this S. Asian bay	the Bay of Bengal
259	41365	2008-12-25	10-LETTER WORDS	$800	Not above	underneath
260	41366	2008-12-25	HISTORIC QUOTATIONS	$1000	"In 1534 Jacques Cartier called part of what's now this country ""the land God gave to Cain"""	Canada
261	41367	2008-12-25	WILL FERRELL ROLES	$1000	Novel character come to life Harold Crick	Stranger Than Fiction
262	41368	2008-12-25	THE ESCAPED DENTAL PATIENT	$1000	"They said I had ""dental"" this Latin word: I bolted before I realized it just means tooth decay"	caries
263	41369	2008-12-25	HOME FOR THE HOLIDAYS	$1000	"We always dim the lights & light these candles whose name means ""symbolizing a vow or wish"""	votive
264	41370	2008-12-25	GET YOUR FACTS STRAIGHT	$1000	Jell-O is a jiggly dessert: this priming material that has a glue base is used to prepare a canvas for paint	gesso
265	41371	2008-12-25	10-LETTER WORDS	$1000	A figure with 6 plane faces	a hexahedron
266	41372	2008-12-25	FRENCH LITERATURE	$400	"He began a novel called ""Les Miseres"" as early as 1840; it was finished in 1861 with a different title"	Victor Hugo
267	41373	2008-12-25	GIVE ME SOME SPACE!	$400	One cookbook inspired by this film series features recipes for Death Star popcorn balls & Wookiee cookies	Star Wars
268	41374	2008-12-25	I LEARNED IT ONLINE	$400	"wendys.com informed me that the ""3/4 lb. triple with"" this has 980 calories, but plenty of calcium"	cheese
269	41375	2008-12-25	"""C"" CREATURES"	$400	It's the North American name for a reindeer	a caribou
270	41376	2008-12-25	OPERAS BY CONTINENT	$400	"""La Boheme"""	Europe
271	41377	2008-12-25	BEFORE & AFTER	$400	Tomboyish Schulz creation who was kidnapped by the S.L.A. in 1974	Peppermint Patty Hearst
272	41378	2008-12-25	FRENCH LITERATURE	$800	"In Jules Verne's ""The Mysterious Island"", this captain is buried at sea in his submarine"	Captain Nemo
273	41379	2008-12-25	GIVE ME SOME SPACE!	$800	This roller coaster has been thrilling folks at Disney World since 1975 & at Disneyland since 1977	Space Mountain
274	41380	2008-12-25	I LEARNED IT ONLINE	$800	"americanheart.org tells us that a ""hands-only"" version of this procedure is fine --no need for rescue breaths"	CPR
275	41381	2008-12-25	"""C"" CREATURES"	$800	"Insects are their main diet, but larger types of this colorful Old World lizard also eat birds; rough ""karma"""	a chameleon
276	41382	2008-12-25	OPERAS BY CONTINENT	$800	"""Florencia en el Amazonas"""	South America
277	41383	2008-12-25	BEFORE & AFTER	$800	Peary's 1909 goal, the primo spot in a NASCAR race	the North Pole Position
278	41384	2008-12-25	FRENCH LITERATURE	$1200	Marcel Proust began writing this 7-part, 3,000-page novel in 1909 & continued working on it until his death in 1922	Remberance of Things Past
279	41385	2008-12-25	GIVE ME SOME SPACE!	$1200	"Strap yourself in for the <a href=""http://www.j-archive.com/media/2008-12-25_DJ_28.jpg"" target=""_blank"">shuttle launch experience</a>, a thrilling new attraction at this Florida complex"	Cape Canaveral (Cape Kennedy)
280	41386	2008-12-25	I LEARNED IT ONLINE	$1200	"The ""This Day in History"" feature on history.com taught me Dec. 25 is the day in 1991 when he quit as Soviet leader"	Mikhail Gorbachev
281	41387	2008-12-25	"""C"" CREATURES"	$1200	"(<a href=""http://www.j-archive.com/media/2008-12-25_DJ_06.jpg"" target=""_blank"">Jimmy of the Clue Crew holds a big, dead fish.</a>)  Scripps Institution of Oceanography has one of the U.S.A.'s few specimens of <a href=""http://www.j-archive.com/media/2008-12-25_DJ_06a.jpg"" target=""_blank"">this</a> creature, once thought to be extinct for 60 million years"	a coelacanth
282	41388	2008-12-25	OPERAS BY CONTINENT	$1200	"""The Girl of the Golden West"""	North America
283	41389	2008-12-25	BEFORE & AFTER	$1200	Total value of goods & services produced by a country over a period of time, then prominently displayed in a film	Gross National Product placement
284	41390	2008-12-25	FRENCH LITERATURE	$1600	"This central character of ""The Three Musketeers"" was a real person; much of the material is drawn from his memoirs"	D'Artagnan
285	41391	2008-12-25	GIVE ME SOME SPACE!	$1600	"Captain Link Hogthrob was the captain of the Swinetrek on the ""Muppet show"" sketches called these ""in Space"""	Pigs
286	41392	2008-12-25	I LEARNED IT ONLINE	$1600	I postponed my visit to this country, aka Timor-Leste, after a perusal of travel.state.gov	East Timor
287	41393	2008-12-25	"""C"" CREATURES"	$1600	Because of its webbed feet, this largest rodent is a clumsy runner, but it can remain underwater for 5 minutes	a capybara
288	41394	2008-12-25	OPERAS BY CONTINENT	$1600	"""Aida """	Africa
289	41395	2008-12-25	BEFORE & AFTER	$1600	"""Colorful"" cheap entree special at a diner that's a geologic theory explaining the faults in earth's crust"	blue plate tectonics
290	41396	2008-12-25	FRENCH LITERATURE	$2000	"Except for a brief section, book V of his ""Gargantua and Pantagruel"" was most likely written by someone else"	Francois Rabelais
291	41397	2008-12-25	GIVE ME SOME SPACE!	$2000	Darn! I can't find my poster of Jane Fonda in this 1968 outer space flick--my wife must have tossed it out	Barbarella
292	41398	2008-12-25	I LEARNED IT ONLINE	$2000	I learned a lot about Paris Hilton at the website of this celebrity blogger, real name Mario Lavandeira	Perez Hilton
293	41399	2008-12-25	"""C"" CREATURES"	$1,000	This large flightless bird has a blue head & long, daggerlike nails on its toes	a cassowary
294	41400	2008-12-25	OPERAS BY CONTINENT	$4,800	"""Turandot"""	Asia
295	41401	2008-12-25	BEFORE & AFTER	$2000	Spoiled little Willy Wonka girl who relocates to Utah's capital	Veruca Salt Lake City
296	41402	2008-12-24	BOOK DEDICATIONS	$200	"There's no catch--he dedicated ""Catch-22"" ""To my mother and to my wife, Shirley, and my children, Erica and Ted"""	(Joseph) Heller
297	41403	2008-12-24	ALBUMS	$200	"Arthur Koestler's book ""The Ghost in the Machine"" inspired the title of a 1981 album by this trio"	The Police
298	41404	2008-12-24	TECH-KNOW-LEDGY	$200	On Feb. 17, 2009 this type of TV broadcast technology will end in the U.S.; we're going digital	analog
