	index	Air Date	Category	Value	Question	Answer
785	785	2012-01-06	SNAKES... WHY'D IT HAVE TO BE SNAKES?	$400	"<a href=""http://www.j-archive.com/media/2012-01-06_J_12.jpg"" target=""_blank"">Sibon annulata</a>, named for preying on these very slow movers, lives in central America, not France"	snails
786	786	2012-01-06	DIRECTED & STARRED IN	$400	"""Easy Rider"""	Dennis Hopper
787	787	2012-01-06	FORM LETTERS	$400	To get the 411, submit an eFOIA (Freedom of Information Act) form to this Justice Dept. main investigative body	the FBI
788	788	2012-01-06	"I WANT MY ""BABY"" BACK, ""BABY"" BACK"	$400	Louise Brown's arrival in 1978 made her the first successful one of these in vitro creations	a test tube baby
789	789	2012-01-06	RIBS	$400	In architecture a ribbed ceiling with arches is called one of these, like a room in a bank	vaulted
790	790	2012-01-06	NEW MEXICO	$600	In 1942 this comparatively isolated New Mexico place was chosen for an atomic research lab	Los Alamos
791	791	2012-01-06	SNAKES... WHY'D IT HAVE TO BE SNAKES?	$600	"The modern-day Rikki-Tikki-Tavis <a href=""http://www.j-archive.com/media/2012-01-06_J_13.jpg"" target=""_blank"">here</a> are watching one of <a href=""http://www.j-archive.com/media/2012-01-06_J_13a.jpg"" target=""_blank"">these</a> snakes emerging from a hole"	a cobra
792	792	2012-01-06	DIRECTED & STARRED IN	$600	"2010's ""The Town"""	Ben Affleck
793	793	2012-01-06	FORM LETTERS	$600	In form VA4962, Verification of Eligibility for Burial in a National Cemetery, VA is this Cabinet department	Veterans Affairs
794	794	2012-01-06	"I WANT MY ""BABY"" BACK, ""BABY"" BACK"	$600	In 2007 the first of these, born 1 second after midnight January 1, 1946, filed for social security	a Baby Boomer
795	795	2012-01-06	RIBS	$600	This cotton fabric with vertical raised ribs comes in wide wale & pinwale varieties	corduroy
796	796	2012-01-06	NEW MEXICO	$800	Lilian Whiting used this phrase as the title of a 1906 book; it became New Mexico's official state nickname in 1999	"""Land of Enchantment"""
797	797	2012-01-06	SNAKES... WHY'D IT HAVE TO BE SNAKES?	$800	"You can tell by its <a href=""http://www.j-archive.com/media/2012-01-06_J_19a.jpg"" target=""_blank"">stripes</a> that the deadly Australian snake <a href=""http://www.j-archive.com/media/2012-01-06_J_19.jpg"" target=""_blank"">here</a> is named for this big cat"	a tiger
798	798	2012-01-06	DIRECTED & STARRED IN	$800	"""The Horse Whisperer"""	Robert Redford
799	799	2012-01-06	FORM LETTERS	$800	302-AM is an application for a broadcast station license with this agency	the FCC
800	800	2012-01-06	"I WANT MY ""BABY"" BACK, ""BABY"" BACK"	$800	"At diapers.com power outlet covers are listed among the ""essentials"" for this activity"	babyproofing
801	801	2012-01-06	RIBS	$800	"(<a href=""http://www.j-archive.com/media/2012-01-06_J_24.jpg"" target=""_blank"">Jimmy of the Clue Crew shows an anatomical animation on the monitor.</a>)  The lowest two pairs of <a href=""http://www.j-archive.com/media/2012-01-06_J_24a.jpg"" target=""_blank"">ribs</a> in humans are known by this suspended adjective, as they don't attach in the front"	floating
802	802	2012-01-06	NEW MEXICO	$2,300	Most of what is now New Mexico was ceded to the U.S. in 1848 through this treaty that ended the Mexican War	the Treaty of Guadalupe Hidalgo
803	803	2012-01-06	SNAKES... WHY'D IT HAVE TO BE SNAKES?	$1000	"The prominent <a href=""http://www.j-archive.com/media/2012-01-06_J_20a.jpg"" target=""_blank"">horn</a> on the nose shows why <a href=""http://www.j-archive.com/media/2012-01-06_J_20.jpg"" target=""_blank"">Bitis nasicornis</a> is also known as this viper, after another African animal"	a rhinoceros
804	804	2012-01-06	DIRECTED & STARRED IN	$1000	"""Throw Momma From The Train"""	(Danny) DeVito
805	805	2012-01-06	FORM LETTERS	$1000	These 3 letters refer to a Cabinet department & precede 30106 in a sample move in/move out inspection form	H.U.D.
806	806	2012-01-06	"I WANT MY ""BABY"" BACK, ""BABY"" BACK"	$1000	"<a href=""http://www.j-archive.com/media/2012-01-06_J_10.jpg"" target=""_blank"">This</a> youthful fellow had a bad run-in with the authorities in 1934"	Baby Face Nelson
807	807	2012-01-06	RIBS	$1000	"The ribs of a boat's frame, they're ""shiver""ed in a salty expression"	timbers
808	808	2012-01-06	WRITE NOW!	$400	As the story goes, this poem was written on December 24, 1822 on the way home with a turkey for dinner	'Twas The Night Before Christmas (A Visit From St. Nicholas)
809	809	2012-01-06	GAME DESCRIPTIONS	$400	Send a one-hopper home to get the guy who tagged up; shoot it around the horn	baseball
810	810	2012-01-06	MUSIC APPRECIATION	$400	This Italian term for the deepest male voice range can precede profundo or continuo	basso
811	811	2012-01-06	ON A FIRST-NAME BASIS	$400	Though spelled differently, it's the real first name of Diddy & Jay-Z	Shawn
812	812	2012-01-06	THE TIMES THEY ARE A-CHANGIN'	$400	Thousands have died in this country's 2011 uprising against the Assad regime	Syria
813	813	2012-01-06	ANAGRAMMAR	$400	"""He"" is one: poor nun"	a pronoun
814	814	2012-01-06	WRITE NOW!	$800	"H. Rider Haggard is said to have penned ""King Solomon's"" these in a little over a month to back up a boast he'd made"	Mines
815	815	2012-01-06	GAME DESCRIPTIONS	$800	In a Namco game, eat fruit, dodge ghosts, get the hungry gal around the maze	Ms. Pac-man
816	816	2012-01-06	MUSIC APPRECIATION	$800	"It's the time signature of the Chopin piece heard <a href=""http://www.j-archive.com/media/2012-01-06_DJ_12.mp3"">here</a>; listen to the left hand"	3/4
817	817	2012-01-06	ON A FIRST-NAME BASIS	$800	Like late actor Nielsen, Gerald Ford had this given first name	Leslie
818	818	2012-01-06	THE TIMES THEY ARE A-CHANGIN'	$800	In 2011 the New York Times it was a-changin' as Jill Abramson became its first female executive this	editor
819	819	2012-01-06	ANAGRAMMAR	$800	"""Hasn't"" is one: iron contact"	a contraction
820	820	2012-01-06	WRITE NOW!	$1200	"He wrote ""The Kandy-Kolored Tangerine-Flake Streamline Baby"" in one night for Esquire magazine"	Tom Wolfe
821	821	2012-01-06	GAME DESCRIPTIONS	$1200	Clear the zone; stay out of the crease when trying to score on the power play	hockey
822	822	2012-01-06	MUSIC APPRECIATION	$1200	In 1990, on this composer's 150th birthday, Itzhak Perlman was fiddling away in Russia in his honor	Tchaikovsky
823	823	2012-01-06	ON A FIRST-NAME BASIS	$1200	Telly Savalas may not have had Mr. Onassis' money, but he did share this intellectual first name	Aristotle
824	824	2012-01-06	THE TIMES THEY ARE A-CHANGIN'	$1200	"A hunger strike by Anna Hazare forced India's govt. to agree to this type of ""man"" investigating corruption"	an ombudsman
825	825	2012-01-06	ANAGRAMMAR	$1200	Surrounding words that give meaning: next cot	context
826	826	2012-01-06	WRITE NOW!	$2,500	For a magazine story, this author of westerns once did his day's writing on a traffic island on Sunset Blvd.	Louis L'Amour
827	827	2012-01-06	GAME DESCRIPTIONS	$1600	Roll dice & try to get your 15 counters off the board before the other guy; watch out for doubling	backgammon
828	828	2012-01-06	MUSIC APPRECIATION	$1600	"The name of this instrument consisting of steel bars on a frame is from the German for ""play of bells"""	glockenspiel
829	829	2012-01-06	ON A FIRST-NAME BASIS	$1600	In Spanish please, it's the real first name of Chuck Norris & Charlie Sheen	Carlos
830	830	2012-01-06	THE TIMES THEY ARE A-CHANGIN'	$1600	This country's leader tried to squash rumors of his ill health with tweets from his account @chavezcandanga	Venezuela
831	831	2012-01-06	ANAGRAMMAR	$1600	Misplaced or not, it adds meaning: if do re mi	a modifier
832	832	2012-01-06	WRITE NOW!	$2000	"Unable to sleep, Longfellow knocked out ""The Wreck Of"" this ship between midnight & 3 A.M."	the Hesperus
833	833	2012-01-06	GAME DESCRIPTIONS	$2000	As Master Chief, shoot at the Covenant, massacre the flood; rinse, repeat	Halo
834	834	2012-01-06	MUSIC APPRECIATION	$2000	In 1888 John Philip Sousa wrote this march that later became the official march of the Marine Corps	Semper Fideles
835	835	2012-01-06	ON A FIRST-NAME BASIS	$2,600	Paul McCartney's real first name; he shares it with 2 apostles	James
836	836	2012-01-06	THE TIMES THEY ARE A-CHANGIN'	$2000	"In 2011 the Kimberly Process regulating these ""sanguine"" items allowed Zimbabwe to sell certain gems"	blood diamonds
837	837	2012-01-06	ANAGRAMMAR	$2000	"""Highest"" is one example: elusive trap"	a superlative
838	838	2012-01-05	QUOTATIONS	$200	"His ""Divine Comedy"": ""All hope abandon, ye who enter here!"""	Dante
839	839	2012-01-05	EMMY-WINNING TV	$200	"""Hill Street Station"" (Writing, 1981)"	Hill Street Blues
840	840	2012-01-05	"I'M JUST TALKIN' ABOUT ""SHIFT"""	$200	A manual transmission requires the driver to use one of these alliterative items	stick shift
841	841	2012-01-05	HOW DO YOU...	$200	Drop to one knee --hold on. check for puddles, drop to one knee, take out the ring, ask	propose marriage
842	842	2012-01-05	ARMY STRONG	$200	Its army has about 30,000 permanent troops, with about 11,000 stationed in Queensland	Australia
843	843	2012-01-05	HIGHLY EDIBLE	$200	Bleu des Causses is a cave-matured type of this	cheese
844	844	2012-01-05	QUOTATIONS	$400	"From Wilde's ""Lady Windermere's Fan"": ""I can resist everything except"" this"	temptation
845	845	2012-01-05	EMMY-WINNING TV	$400	"""'"	Family Ties
846	846	2012-01-05	"I'M JUST TALKIN' ABOUT ""SHIFT"""	$400	"""Charnel"" work period between midnight & 8 A.M."	the graveyard shift
847	847	2012-01-05	HOW DO YOU...	$400	Get out of the cold, put waxy white fingers in 104- to 107-degree water	treat frostbite
848	848	2012-01-05	ARMY STRONG	$400	Its PLA has an active strength of about 1.25 million personnel	China
849	849	2012-01-05	HIGHLY EDIBLE	$400	At Hardee's these sides are beer-battered	onion rings
850	850	2012-01-05	QUOTATIONS	$600	"Karl Marx: this ""is the opium of the people"""	religion
851	851	2012-01-05	EMMY-WINNING TV	$600	"""Slay Everyone, Trust No One"" (Cinematography for Reality Programming, 2010)"	Survivor
852	852	2012-01-05	"I'M JUST TALKIN' ABOUT ""SHIFT"""	$600	Nonfiction bestseller about the battle to succeed Johnny Carson	The Late Shift
853	853	2012-01-05	HOW DO YOU...	$600	Use the buttons & the strum bar, access star power by tilting the head, forget about how foolish you look	play Guitar Hero
854	854	2012-01-05	ARMY STRONG	$600	In 2009 its armed forces had a reported strength of 134,886--beware their multi-purpose knives!	Switzerland
855	855	2012-01-05	HIGHLY EDIBLE	$600	"This Hawaiian word can refer to the bigeye or the yellowfin tuna; on menus it often follows ""seared"""	ahi tuna
856	856	2012-01-05	QUOTATIONS	$800	"From ""Walden"": ""the mass of men lead lives of quiet"" this"	desperation
857	857	2012-01-05	EMMY-WINNING TV	$800	"""Smoke Gets In Your Eyes (Pilot)"" (Writing for a Drama Series, 2008)"	Mad Men
858	858	2012-01-05	"I'M JUST TALKIN' ABOUT ""SHIFT"""	$800	"On ""True Blood"" Sam is this hyphenated kind of creature, often becoming a dog"	shape-shifter
859	859	2012-01-05	HOW DO YOU...	$800	Fill glass with ice, pour in pinot grigio, add club soda, garnish	make a wine spritzer
860	860	2012-01-05	ARMY STRONG	$1,500	It has an active-duty military force of about 1.2 million; its neighbor to the south, about 680,000	North Korea
861	861	2012-01-05	HIGHLY EDIBLE	$800	Eggs a la Jockey Club are served with kidneys & garnished with mushrooms & these fungi (jockeys eat well)	truffles
862	862	2012-01-05	QUOTATIONS	$1000	"John Adams at the Boston Massacre trials: these ""are stubborn things"""	facts
863	863	2012-01-05	EMMY-WINNING TV	$1000	"""Routine: Hummingbird and Flower / The Chairman's Waltz"" (Choreography, 2008)"	So You Think You Can Dance
864	864	2012-01-05	"I'M JUST TALKIN' ABOUT ""SHIFT"""	$1000	Jury-rigged	makeshift
865	865	2012-01-05	HOW DO YOU...	$1000	Pick a lead underwriter, give the SEC a prospectus, give possible investors a red herring, run tombstone ads	do an IPO
866	866	2012-01-05	ARMY STRONG	$1000	In August 2010 General Zahir Azimi announced that its army had reached target strength of 134,000 2 months ahead of schedule	Afghanistan
867	867	2012-01-05	HIGHLY EDIBLE	$1000	Kasha is often made from the edible kernels of buckwheat, which are also called not oats but these	groats
868	868	2012-01-05	BIBLICAL ART	$400	For royal visits, a replica of this Michelangelo nudie at the Victoria & Albert Museum was formerly adorned with a fig leaf	David
869	869	2012-01-05	NICKEL & DIMED	$400	"The name of his pet charity made the dime an obvious choice in 1945 when a grieving nation said, ""put him on a coin!"""	FDR
870	870	2012-01-05	4-LETTER WORDS	$400	On a tent, it's the equivalent of the door	a flap
871	871	2012-01-05	SCIENTIFIC SOUTH AMERICAN	$400	Manuel Patarroyo developed SPf66, a purported vaccine against this tropical disease that still strikes tens of millions	malaria
872	872	2012-01-05	"""MAN""LY MOVIES"	$400	In 2010 Robert Downey Jr. reprised his role as the heavy metal hero in this movie's sequel	Iron Man
873	873	2012-01-05	HIGHLY OEDIPAL	$400	King Robert II of this country was a good son to Hugh Capet, but his own sons turned against him	France
874	874	2012-01-05	BIBLICAL ART	$800	"The first 2 paintings in Rembrandt's Passion Series are ""The Raising of"" & ""The Descent from"" this"	the Cross
875	875	2012-01-05	NICKEL & DIMED	$800	The Buffalo head nickel was also called this type; John Big Tree was a model for it	an Indian nickel
876	876	2012-01-05	4-LETTER WORDS	$800	A tire that has lost its air	a flat
877	877	2012-01-05	SCIENTIFIC SOUTH AMERICAN	$800	Pedro Paulet's Peruvian promoters claim he built a liquid-fueled one of these in 1895	a rocket
878	878	2012-01-05	"""MAN""LY MOVIES"	$800	Peter O'Toole sang & tilted at windmills in the movie adaptation of this musical	Man of La Mancha
879	879	2012-01-05	HIGHLY OEDIPAL	$800	"The book "" Operation "" these ""Secrets"" tells how Frank Calabrese Jr. informed on his mobster father"	Family
880	880	2012-01-05	BIBLICAL ART	$1200	"(<a href=""http://www.j-archive.com/media/2012-01-05_DJ_26.jpg"" target=""_blank"">Kelly of the Clue Crew shows a painting on the monitor.</a>)  In this 17th-century painting, you see Sarah turn her back, as Hagar the handmaid & her son Ishmael are rejected & sent away by this patriarch"	Abraham
881	881	2012-01-05	NICKEL & DIMED	$1200	Before the 5-cent piece was nickel, it was silver & was, logically, called by this fractional name	a half dime
882	882	2012-01-05	4-LETTER WORDS	$1200	It can be a custardy tart or a creme caramel	a flan
883	883	2012-01-05	SCIENTIFIC SOUTH AMERICAN	$1200	M. Costa-Mattioli found a protein that controls memory formation, a possible help for this disease named for a German	Alzheimer's
884	884	2012-01-05	"""MAN""LY MOVIES"	$1200	Once upon a time Russell Crowe played boxer James Braddock in this critically acclaimed film	Cinderella Man
885	885	2012-01-05	HIGHLY OEDIPAL	$1200	This skater had new troubles in 2010 when her brother assaulted their father	(Nancy) Kerrigan
886	886	2012-01-05	BIBLICAL ART	$1600	"A painting by Caravaggio shows this man's ""conversion on the way to Damascus"""	Saul (or Saint Paul)
887	887	2012-01-05	NICKEL & DIMED	$4,000	On the 2006 nickel this building looks basically the same as it always did, though the dome is a little sharper	Monticello
888	888	2012-01-05	4-LETTER WORDS	$1600	Fatty flesh around people's tummies	flab
889	889	2012-01-05	SCIENTIFIC SOUTH AMERICAN	$1600	Sometimes credited with inventing the torpedo, Andre Reboucas helped torpedo this in Brazil; it was abolished in 1888	slavery
890	890	2012-01-05	"""MAN""LY MOVIES"	$1600	This 1980 movie told the true story of the deformed Mr. Merrick	The Elephant Man
891	891	2012-01-05	HIGHLY OEDIPAL	$3,000	This revolutionary patriot's son William stuck with the crown as Royal Governor of New Jersey	Benjamin Franklin
892	892	2012-01-05	BIBLICAL ART	$2000	Claude Lorrain painted a landscape with the marriage of Rebecca & him	Isaac
893	893	2012-01-05	NICKEL & DIMED	$2000	The winged liberty dime bore the bundle of sticks that gave its name to this liberty-hating political system	fascism
894	894	2012-01-05	4-LETTER WORDS	$2000	The unfortunate quality that brings ruin to the hero of a tragedy is called the tragic this	flaw
895	895	2012-01-05	SCIENTIFIC SOUTH AMERICAN	$2000	In the 1970s Jose Goldemberg showed that this clean fuel can be harvested from sugar cane	ethanol
896	896	2012-01-05	"""MAN""LY MOVIES"	$2000	"It's Greek to me, but in 1971 Richard Matheson's story ""I Am Legend"" was filmed under this title"	The Omega Man
897	897	2012-01-05	HIGHLY OEDIPAL	$2000	"This deranged emperor may even have killed his own father, as Joaquin Phoenix does playing him in ""Gladiator"""	Commodus
898	898	2012-01-04	OLD KING COAL	$200	This European adventurer reported that coal was widely used in the 13th century Far East	Marco Polo
899	899	2012-01-04	SCRIPT DOCTORS	$200	1965: Omar Sharif as this sensitive-yet-philandering Russian doctor	Doctor Zhivago
900	900	2012-01-04	NAMETH THE BIBLE BOOK	$200	"""Then Pharaoh called for Moses and Aaron in haste"""	Exodus
901	901	2012-01-04	ODDITIES	$200	"A 2004 contest saw ""Brain Freeze"" beat out ""Growling Stomach"" & ""Tennis Elbow"" to be added to this electric game"	Operation
902	902	2012-01-04	THE MAIN ALCOHOLIC INGREDIENT	$200	...In a screwdriver	vodka
903	903	2012-01-04	BEASTLY EXPRESSIONS	$200	"""The straw that broke"" this creature's ""back"""	the camel
904	904	2012-01-04	OLD KING COAL	$400	Coal mining was made safer by the 19th c. invention of the safety this, which wouldn't ignite methane	a lantern (or lamp)
905	905	2012-01-04	SCRIPT DOCTORS	$400	2004: Alfred Molina as this heavily armed enemy of Spider-Man	Doctor Octopus
906	906	2012-01-04	NAMETH THE BIBLE BOOK	$400	"""And I beheld when he had opened the sixth seal, and, lo, there was a great earthquake"""	Revelation
907	907	2012-01-04	ODDITIES	$400	Raise a glass to Angela Mount, who had her olfactory system insured for 10 million pounds while working evaluating this	wine
908	908	2012-01-04	THE MAIN ALCOHOLIC INGREDIENT	$400	...In a boilermaker, along with beer (rye works fine)	whiskey
909	909	2012-01-04	BEASTLY EXPRESSIONS	$400	"""A fine kettle of"" these"	fish
910	910	2012-01-04	OLD KING COAL	$600	In the 13th century a duty of one farthing was assessed on coal unloaded at Billingsgate in this city	London
911	911	2012-01-04	SCRIPT DOCTORS	$600	1964: Peter Sellers as this German scientist who helped us love the bomb	Dr. Strangelove
912	912	2012-01-04	NAMETH THE BIBLE BOOK	$600	"""Assuredly Solomon thy son shall reign after me, and he shall sit upon my throne"" (in First this)"	Kings
913	913	2012-01-04	ODDITIES	$600	In 1986 a judge told the Library of Congress to resume producing pictureless Braille editions of this magazine	Playboy
914	914	2012-01-04	THE MAIN ALCOHOLIC INGREDIENT	$600	...In a Tom Collins: the dry type of this	gin
915	915	2012-01-04	BEASTLY EXPRESSIONS	$600	"""Mad as a wet"" this bird"	a hen
916	916	2012-01-04	OLD KING COAL	$800	"Britannica says coal ""was the basic energy source that fueled the"" this ""of the 18th and 19th centuries"""	the Industrial Revolution
917	917	2012-01-04	SCRIPT DOCTORS	$800	1974: Gene Wilder as this doctor trying to live down the family name	Dr. Frankenstein
918	918	2012-01-04	NAMETH THE BIBLE BOOK	$2,600	"""They bemoaned him, and comforted him over all the evil that the Lord had brought upon him"""	Job
919	919	2012-01-04	ODDITIES	$800	Its nose is missing, but part of the beard of this ancient statue is in the British Museum	the Sphinx
920	920	2012-01-04	THE MAIN ALCOHOLIC INGREDIENT	$800	...In a Gauguin	rum
921	921	2012-01-04	BEASTLY EXPRESSIONS	$800	"""A"" this ""of a different color"""	a horse
922	922	2012-01-04	OLD KING COAL	$1000	In the 1300s the southwest Indian tribes named for these dwellings used coal in pottery making	pueblos
923	923	2012-01-04	SCRIPT DOCTORS	$1000	2005 & 2007: Julian McMahon as this comic book doctor who was struck by cosmic waves	Doctor Doom
924	924	2012-01-04	NAMETH THE BIBLE BOOK	$1000	"""The fear of the Lord is the beginning of knowledge: but fools despise wisdom and instruction"""	Proverbs
925	925	2012-01-04	ODDITIES	$1000	From 2007 to 2011 the president, V.P. & prime minister all had the same family name in this country of Indochina	Vietnam
926	926	2012-01-04	THE MAIN ALCOHOLIC INGREDIENT	$1000	...In a Rob Roy; vermouth's along for the ride, too	scotch
927	927	2012-01-04	BEASTLY EXPRESSIONS	$1000	"""Killing the fatted"" one"	a calf
928	928	2012-01-04	GREAT ARTS	$400	He & Paul Simon had their first hit under the names Tom & Jerry	(Art) Garfunkel
929	929	2012-01-04	19th CENTURY CONGRESSMEN	$400	"It wasn't ""The Devil and"" him repping Massachusetts in the House from 1823 to 1827--it was just him"	(Daniel) Webster
930	930	2012-01-04	"""G-P-S"""	$400	During adolescence, you might feel these in your limbs, also the title of an '80s sitcom	growing pains
931	931	2012-01-04	ISLANDS IN THE STREAM, SEA OR OCEAN	$400	Koror & Guadalcanal	the Pacific Ocean
932	932	2012-01-04	COLLECTIONS	$400	Doug Arbittier's collection of medical antiques in York, Pa. includes colorful jars that held these bloodsuckers	leeches
933	933	2012-01-04	PULL A MUSCLE	$400	You don't have to be self-absorbed to do the endless crunches needed to develop these	abs (in self-absorbed)
934	934	2012-01-04	GREAT ARTS	$800	"Hey, hey, Ralphie boy--he was up to his knees in the sewers as Ed Norton on ""The Honeymooners"""	(Art) Carney
935	935	2012-01-04	19th CENTURY CONGRESSMEN	$800	"No debate--this Illinois man, ""The Little Giant"", was elected to the House in 1843 & the Senate in 1847"	(Stephen) Douglas
936	936	2012-01-04	"""G-P-S"""	$800	These trousers are modeled after those worn by South American cowboys	gaucho pants
937	937	2012-01-04	ISLANDS IN THE STREAM, SEA OR OCEAN	$800	Majorca & Malta	the Mediterranean Sea
938	938	2012-01-04	COLLECTIONS	$800	This talk show host's car collection ranges from a 1906 Stanley Steamer to a 2006 Corvette	Leno
939	939	2012-01-04	PULL A MUSCLE	$800	When you dealt that card I acted as if this type of muscle, one of the body's 3 main types, had stopped working	cardiac (in card I acted)
940	940	2012-01-04	GREAT ARTS	$1200	This big band leader was married 8 times, including nuptials with hotties Lana Turner & Ava Gardner	Artie Shaw
941	941	2012-01-04	19th CENTURY CONGRESSMEN	$2,000	"In his diary, he wrote ""My election as president...was not half so gratifying"" as his later election to Congress in 1830"	John Quincy Adams
942	942	2012-01-04	"""G-P-S"""	$3,500	Horripilation is the medical term for this skin condition	goose bumps (goose pimples accepted)
943	943	2012-01-04	ISLANDS IN THE STREAM, SEA OR OCEAN	$1200	Mahe & Sri Lanka	the Indian Ocean
944	944	2012-01-04	COLLECTIONS	$1200	A chrome pop-up one from the 1950s was the first in Jens Veerbeck's collection of about 600 of these kitchen appliances	toasters
945	945	2012-01-04	PULL A MUSCLE	$1200	Her boyfriend is a NYC lawyer--a Gotham stringbean who never stretches out this leg muscle	hamstring (in Gotham stringbean)
946	946	2012-01-04	GREAT ARTS	$1600	"This ""holy"" Washington Redskins wide receiver was inducted into the Hall of Fame in 2008"	(Art) Monk
947	947	2012-01-04	"""G-P-S"""	$1600	This navigational device continuously indicates true north	a gyrocompass
948	948	2012-01-04	ISLANDS IN THE STREAM, SEA OR OCEAN	$1600	Gotland & Bornholm	the Baltic Sea
949	949	2012-01-04	COLLECTIONS	$1600	Ralph Isham was more interested in his mss. than his Mrs.--his passion was collecting these, including James Boswell's	manuscripts
950	950	2012-01-04	PULL A MUSCLE	$1600	The anatomy prof brought in a human model to identify this shoulder muscle	the deltoid (in model to identify)
951	951	2012-01-04	GREAT ARTS	$2000	This stop-motion animator created Gumby & Pokey	(Art) Clokey
952	952	2012-01-04	"""G-P-S"""	$2000	Oceanography & volcanology are part of this branch of geology	geophysics
953	953	2012-01-04	ISLANDS IN THE STREAM, SEA OR OCEAN	$2000	New York State's Grand Island & Three Sisters Islands	the Niagara River
954	954	2012-01-04	COLLECTIONS	$2000	This editor of Famous Monsters of Filmland turned his L.A. mansion into a museum of sci-fi memorabilia	Forrest Ackerman
955	955	2012-01-03	1812	$200	"In 1812 he completed his 7th & 8th Symphonies & wrote a letter in which he asked, ""Can our love endure..."""	Beethoven
956	956	2012-01-03	PATENTS OF WELL-KNOWN FOLKS	$200	"Patented March 1, 1921 was an improved ""Diver's suit"" by this escape artist"	Houdini
957	957	2012-01-03	THE NUMBER AFTER 1: LITERARY EDITION	$200	The storming of the Bastille & death carts filled with human cargo are features of this Dickens novel	A Tale of Two Cities
958	958	2012-01-03	TAKING STOCK	$200	Very taxing: HRB	H&R Block
959	959	2012-01-03	LAND O' LAKERS	$200	Sean Connery went shoeless when imprinting his feet in the cement at this Hollywood theater	Grauman's Chinese Theater
960	960	2012-01-03	"""OLD"" ENGLISH"	$200	A card game, or an unflattering term for an elderly unmarried woman	Old Maid
961	961	2012-01-03	1812	$400	In October the capital of Pennsylvania moved permanently from Lancaster to this city	Harrisburg
962	962	2012-01-03	PATENTS OF WELL-KNOWN FOLKS	$400	"In 1993 this ""Billie Jean"" singer co-patented a ""Method and means for creating anti-gravity illusion"""	Michael Jackson
963	963	2012-01-03	THE NUMBER AFTER 1: LITERARY EDITION	$2,400	"""Helm's Deep"" & ""The Taming of Smeagol"" are chapters in this ""Two""-titled book"	The Two Towers
964	964	2012-01-03	TAKING STOCK	$400	Athletically, it's a shoe-in: FL	Foot Locker
965	965	2012-01-03	LAND O' LAKERS	$400	"L.A.'s city fathers renamed Weyse Avenue this street; ""Hollywood & Weyse"" just didn't cling"	Vine
966	966	2012-01-03	"""OLD"" ENGLISH"	$400	Put on your thinking chapeau & give us this apparel-related term for something trite or out of date	old-fashioned (or old hat)
967	967	2012-01-03	1812	$600	In November this president was re-elected, defeating DeWitt Clinton	Madison
968	968	2012-01-03	PATENTS OF WELL-KNOWN FOLKS	$600	This guitarist patented a device to permit total freedom of the player's hands... think David Lee Roth got a cut?	(Eddie) Van Halen
969	969	2012-01-03	THE NUMBER AFTER 1: LITERARY EDITION	$600	"This Belgian detective doesn't buy suicide as the cause of a dentist's death in ""One, Two, Buckle My Shoe"""	(Hercule) Poirot
970	970	2012-01-03	TAKING STOCK	$600	More than makeup: EL	Estee Lauder
971	971	2012-01-03	LAND O' LAKERS	$600	This L.A. arena, home to the Lakers & the site of 9 Grammy Awards, is named for an office-supply company	the Staples Center
972	972	2012-01-03	"""OLD"" ENGLISH"	$600	"""Educational"" term for something from an earlier era"	old school
973	973	2012-01-03	1812	$800	"City this of New York opened in 1812: 200 years later it's still around, with the ""y"" now a second ""i"""	Bank
974	974	2012-01-03	PATENTS OF WELL-KNOWN FOLKS	$800	In 2004 he was mayor of NYC when he officially co-designed a new telephone handset	(Michael) Bloomberg
975	975	2012-01-03	THE NUMBER AFTER 1: LITERARY EDITION	$800	Proteus loves Julia, but another woman catches his eye in this Shakespeare play	The Two Gentlemen of Verona
976	976	2012-01-03	TAKING STOCK	$800	For upscale handbags: COH	Coach
977	977	2012-01-03	LAND O' LAKERS	$800	"The Nisei Week Festival is held every August in the section of Los Angeles known as ""Little"" this city"	Tokyo
978	978	2012-01-03	"""OLD"" ENGLISH"	$800	A painting by a distinguished artist, or the artist himself	an old master
979	979	2012-01-03	1812	$1000	On February 27 this poet addressed the House of Lords for the first time, speaking on the Luddite rioting	Lord Byron
980	980	2012-01-03	PATENTS OF WELL-KNOWN FOLKS	$1000	No. 4,753,647 went to this Activia-selling actress for a diaper with a handy sanitary wipe tucked inside	(Jamie Lee) Curtis
981	981	2012-01-03	THE NUMBER AFTER 1: LITERARY EDITION	$1000	"Dominick Dunne wrote about a pair of women in a navy ensign's life in ""The Two Mrs."" these"	Grenvilles
982	982	2012-01-03	TAKING STOCK	$1000	The casino went boom, but the corporation endures: LVS	Las Vegas Sands
983	983	2012-01-03	LAND O' LAKERS	$1000	Simon Rodia built the folk art towers named for this South L.A. community between 1921 & 1954	Watts
984	984	2012-01-03	"""OLD"" ENGLISH"	$1000	"""Earthy"" term for one's country of origin, especially if it's Ireland"	the Old Sod
985	985	2012-01-03	MEDICINE MEN	$400	On James Lind's advice, in 1795 the British navy began issuing daily rations of lemon juice to prevent this disease	scurvy
986	986	2012-01-03	APPETIZERS	$400	The signature appetizer at P.F. Chang's is chicken in cups of this vegetable	lettuce
987	987	2012-01-03	THE ATTORNEY GENERAL INFORMATION	$400	She... that's all you need, really; of roughly 4 score to hold the post, she's the only she	(Janet) Reno
